voltage,current,temperature,soc
4.160651292,1.490974152,27.63539619,95.5281617
3.694289956,-0.00988665,26.20425799,57.84958698
4.2,0.544123957,27.52211887,99.56470083
3.371588781,-1.990542287,36.62556269,29.37329794
3.667107966,-0.001772122,31.04367127,55.59091282
3.20827869,-2.011717027,37.42044438,15.7471839
3.109846423,-1.999853931,34.84297765,7.553985429
3.578144959,-1.994906094,31.0222166,46.58282169
3.515876082,-1.990095252,31.0844933,41.39759727
3.126849202,-2.01246999,37.36661733,8.960790836
3.53036085,-0.002526846,32.46768911,44.194716
3.370096644,-2.007565321,33.65621431,29.23533472
4.2,0.039841678,24.2511372,99.89324038
3.860954253,-2.013374679,24.42126445,70.07761444
4.183383175,1.509955656,28.31008712,97.40730004
4.2,0.861041068,28.6422164,99.31116715
4.2,0.078227222,24.71409953,99.90882818
4.138756238,1.508530645,28.57153306,93.68952869
4.046115661,1.493411921,26.90730655,85.98157559
3.167296494,-2.5,36.33578037,11.9413745
4.199967186,0.214909435,25.08665361,99.82533799
3.215603346,-2.5,57.52591846,15.09064959
3.702791126,-0.004046387,29.7845738,58.56269009
3.296555401,-0.002396096,34.2421049,24.71103322
4.2,0.751779437,27.87253416,99.39857645
3.932959357,1.513573282,26.95193768,76.53575444
3.280070567,-2.5,32.16196265,21.33921391
3.392746104,-2.5,54.67376052,29.99515399
3.930729429,1.491506815,26.38648894,76.36758032
4.188604597,0.128574128,27.0998162,98.9475238
3.084695787,-2.5,36.4760627,5.057982221
3.596393482,-2.010498734,31.0101128,48.09105788
3.310152668,-2.012042859,36.32424785,24.23642142
3.878823376,1.515236968,25.7414772,72.02309174
3.736806619,-1.007246736,46.49171446,60.27016851
3.197209946,-2.5,35.2690095,14.43416218
3.43917911,-2.007568857,33.61551678,34.99220405
3.974240303,1.489341091,25.28823975,79.99521909
3.572185599,-2.01261598,31.18181795,46.07204046
3.145151396,-0.001528098,41.11388004,12.03903315
3.445306912,-2.009838128,32.29870873,35.50103882
3.223410867,-2.00723535,37.20124759,17.011784
3.141397389,-2.5,38.62052951,9.783115723
3.225211042,-0.001933706,41.00578249,18.71575078
3.674111872,-0.002555472,29.3134615,56.17394499
3.953104295,1.509118249,25.53656375,78.21806329
3.464758377,-2.010895594,33.77699483,37.12114827
3.425008617,-2.5,27.07853928,33.41738475
3.604244579,-2.010228469,30.29905354,48.74553211
3.604711864,-1.99789598,30.0420998,48.79433858
3.876431799,1.514852007,31.04349518,71.82410162
3.442963683,-2.5,52.00607979,34.3133363
3.971635606,1.49087012,26.46008258,79.77693772
3.666479312,-1.990928308,29.84387581,53.94719999
3.644850937,-2.009680721,28.76642021,52.1298335
4.197250928,0.056471233,24.0153288,99.62726653
3.154332241,-1.99795109,34.96036256,11.26265921
3.322444975,7.88E-05,32.03535627,26.8703515
3.746453772,-2.009758458,26.98325646,60.59667427
3.916506383,1.4909059,25.56900636,75.1828072
3.273288369,-2.5,35.28183736,20.77403078
3.208250174,-1.998851948,34.88636991,15.75509959
3.687054844,-0.005584263,31.42259534,57.25010295
3.929518039,1.51118201,25.49655451,76.25089096
3.913246268,1.511898084,26.21455517,74.89433719
3.225412664,-2.01063749,36.44844959,17.17587869
3.49647369,-1.995978847,30.42596413,39.77602446
3.564077005,-2.010247725,29.84761998,45.3982189
3.478289627,-2.009592963,32.83318549,38.24979458
3.501871232,-1.988245038,33.36976475,40.23200663
3.885109199,-1.99010199,25.9522374,72.1670183
4.014349782,1.512371385,25.07655188,83.31925143
4.2,0.127751421,24.95092496,99.89289136
3.206222244,-2.010815393,36.8060703,15.57653467
3.40299552,-2.012022303,33.9583916,31.97334213
3.53933318,-1.990766357,32.13029654,43.35181862
3.193152382,-2.010646625,35.92624536,14.48751455
3.487129024,-0.997047516,47.50715115,39.42108979
4.2,0.119439647,24.45548264,99.84999655
3.125003215,-2.010016836,38.10213857,8.808921076
3.234493053,-0.002208755,33.12334166,19.53932072
4.2,-0.001958997,25.21633143,99.9984328
3.240464305,-0.00213185,39.96867305,20.03698661
3.685265876,-0.002460153,30.04318619,57.10352155
3.771079028,-2.012652242,27.71212417,62.6464639
3.742017802,-1.988062514,29.77367014,60.2443668
4.2,0.825339896,28.18297359,99.33972808
3.880725428,1.491714787,25.18137478,72.20041385
3.454444002,-2.0070387,33.30940021,36.26470253
3.236379219,-0.005101632,28.33998971,19.69418697
3.481578924,-1.988547018,34.32333182,38.54073935
3.557162652,-0.00344815,37.62630097,46.42746248
3.897917786,1.497724271,28.99032684,73.62830277
4.2,0.226128517,26.30892674,99.81909719
4.190093215,0.268622204,27.9361281,98.95953686
3.721269561,1.512812687,27.25644457,58.89554663
3.179271337,-2.009707435,37.12552791,13.33151214
3.127306261,-2.5,59.4320485,7.637252681
3.266605807,-2.5,56.08637545,19.41283179
3.36970981,-0.998473144,47.42789666,29.63897749
3.880873015,1.490371995,24.90835065,72.20462205
3.242191644,-2.5,58.60331824,17.25247111
3.214783143,-1.996657822,35.4998151,16.30126899
3.847512084,1.49193651,25.10573347,69.43245783
4.2,0.03999323,24.82292803,99.95029822
3.86031057,1.514863405,24.77913067,70.45856986
3.33455468,-1.997278824,25.01458372,26.28173358
3.349910998,-1.990109091,50.8426674,27.0250292
3.599006179,-2.00920579,29.92822781,48.30981698
3.907912935,-1.989785553,25.32823607,74.0675828
4.195910849,0.032819538,23.98455917,99.5314377
3.656672307,-0.004741248,35.10387649,54.71889924
3.566077098,-0.995084119,46.79633734,46.03720733
3.200212483,-1.996568308,35.68411625,15.08711892
4.2,-0.003860501,24.32231328,99.92914293
3.953644994,1.504242163,24.57550009,78.22457242
3.825783194,1.510011857,25.90139707,67.60725665
3.357316307,-1.993997712,35.32461904,28.18116072
4.2,0.000151431,24.11363857,99.91124271
3.56255541,-1.988363627,30.7236904,45.28892659
3.167769064,-2.5,38.38112317,11.98075531
3.226419778,-2.008244932,36.28285167,17.26171886
3.540943459,-1.988615465,31.75152087,43.48772917
3.116629523,-2.011310219,38.87022918,8.110078747
4.2,-0.002714909,23.54936802,99.85276487
3.617110263,-0.994985531,46.22633944,50.31854986
3.362188129,-0.000625562,33.93600501,30.1818436
3.349856397,-0.001309184,27.54836166,29.15365238
3.444182447,-2.010283701,35.0460143,35.40697694
3.210227936,-2.5,30.10921088,15.51899467
4.2,0.155047928,24.5218036,99.82814202
3.736464797,-1.99056988,28.06514708,59.77961052
4.2,0.201858395,26.139411,99.83851328
3.820931482,1.510576675,27.07132605,67.2024955
3.943150643,1.490307199,26.36212171,77.4036412
3.666886882,-0.004934785,47.7821155,55.18085327
3.097076189,-2.5,42.12532284,5.983416235
4.190151175,1.517365477,28.55006357,97.96537221
3.586681178,-2.008855531,30.11988837,47.28301374
4.2,0.036472204,24.48527656,99.91934989
3.921007228,1.515143474,27.29924123,75.53848753
3.675312773,-2.010256943,29.32381191,54.66785888
3.593394957,-1.990117719,30.68865258,47.85748556
4.2,1.312513863,27.39913897,98.94998891
3.829567516,-1.993478952,45.66336628,67.25267484
3.915003147,-0.001474386,41.8885275,76.1546564
3.526665435,-1.988766667,30.86243729,42.29777291
3.234636107,-0.002068052,31.96728958,19.55135447
3.437960919,-1.990482842,33.7435429,34.90435701
4.2,1.131009647,29.25388744,99.09519228
3.094961617,-2.01044196,39.44916735,6.305114553
3.965655439,1.511209503,25.23308392,79.262319
3.559081667,-2.004495027,25.11751264,44.98654288
3.714883954,-2.011799662,26.92801108,57.96422313
3.358994677,-1.996801545,33.27384522,28.31878183
3.143571166,-2.5,38.74243849,9.964263829
3.971119943,1.516728697,27.40263455,79.71327896
3.315935892,-2.013790411,37.23240991,24.71695869
3.681636769,-0.004106204,36.93447411,56.7997791
3.697534305,1.515720488,25.47818317,56.91528236
3.994446638,1.513419013,26.27107142,81.65981796
3.867959816,1.507524589,26.03069728,71.12396503
3.695958623,-0.99575235,46.24308922,56.88779561
3.284925196,-2.010048074,36.00440249,22.13572786
3.146276202,-2.5,33.24721977,10.18968349
3.902203695,-0.999496713,46.06691183,74.08069829
3.688443791,-0.00552179,39.49414992,57.36589849
3.579071036,-0.007024465,38.19560513,48.25030009
3.551607384,-1.995515798,29.11650009,44.37086938
3.92454993,-0.003075402,30.77535429,77.04336722
3.107773877,-1.994642881,31.23883731,7.385442073
4.2,1.35505627,29.80293532,98.91595498
3.934432462,1.517285932,28.09497152,76.65554308
3.442307565,-1.000086515,47.27358837,35.69521515
3.148958639,-2.5,36.84627248,10.41321991
3.247755353,-2.5,36.63394453,18.64627944
3.683350003,-0.002990745,41.41887462,56.87249724
3.949775629,-2.00922477,24.85156434,77.52574572
3.322647756,-0.002435546,33.29243503,26.88536458
3.930702923,1.490457674,24.60051149,76.32626192
3.476764761,-1.993985257,33.09666475,38.13520852
3.303481267,-2.5,36.05880055,23.29010562
3.615153882,-1.995216237,29.86878445,49.66665053
4.010605118,1.491227233,26.47703876,83.02411136
3.155354383,-2.012775693,38.18218665,11.335978
3.470951338,-2.009654762,31.58643742,37.638221
3.349774408,-1.997355712,33.73900787,27.54998273
3.221611879,-2.5,37.15201441,16.46765662
3.232897787,-2.5,37.29715921,17.4081489
3.640520993,-0.003716947,28.52307153,53.37377582
4.011492075,1.513058532,26.98478167,83.08055946
4.2,1.41535219,29.15688209,98.86771825
3.061945504,-0.000756586,38.99301197,5.161520065
3.251851581,-2.5,36.26903157,18.98763174
4.196769756,0.067303066,24.25846773,99.60281731
3.371787724,-2.5,54.07487751,28.27856643
3.206486591,-0.000395135,40.17681796,17.19805888
3.290600366,-2.010583358,35.8960812,22.60823051
3.951168753,1.513611286,27.50826973,78.05317373
3.312655361,-2.018012302,35.63396556,24.44020356
4.195584176,0.036001137,24.5671685,99.55993058
3.943048692,1.492682834,27.24102154,77.39324472
4.198193598,0.706364984,27.59256946,99.28437449
3.259302654,-0.002577615,35.48063118,21.60649237
3.811394219,-0.996204556,46.49162044,66.49464021
3.592596315,-2.008971724,29.86855608,47.77584889
4.19004483,0.151529482,27.55423275,99.04917891
4.2,0.02354115,26.15936963,99.98116708
3.317348246,-0.001815192,29.46476033,26.44423501
3.68549628,-0.005423742,32.96796078,57.12035101
3.385895921,0.001186963,32.20092043,32.15704385
3.439889528,-2.010599169,35.12248896,35.04898135
3.37441556,-1.994906583,26.07829421,29.60537142
3.463190672,-1.989105199,34.37833604,37.00793851
3.728899982,1.512006,28.90789644,59.53206035
3.707713965,-2.011150562,29.75927264,57.3672433
3.821305486,-1.996599642,27.40954368,66.84484408
4.196614802,0.053655497,23.9278326,99.56775901
4.2,0.031491261,24.28665408,99.9034724
3.66601995,-0.003469471,28.4018041,55.49888695
4.191158846,0.001631185,22.80082941,99.04201512
3.942097522,1.492529047,23.95148319,77.20925192
4.195707844,0.034932643,24.00679863,99.51505406
4.2,0.042167855,24.18368723,99.88463444
4.195879077,0.036558052,23.75989021,99.50333231
3.95358348,1.489795634,25.28809973,78.27345349
3.409021066,-2.5,51.41548895,31.51431436
3.837973574,-2.007460926,26.0688436,68.2251624
3.86044509,1.509678424,25.768589,70.4960148
3.214791251,-0.998185244,47.55561238,16.72294208
3.907455139,-0.999507484,46.04868294,74.51922145
3.855760841,1.510668353,25.61887669,70.10486876
3.114375309,-2.5,39.45522354,7.531275739
3.896695174,-1.989278577,25.0908374,73.13317497
3.910299287,1.512674091,24.87213441,74.63534811
3.392182055,-1.997667944,36.83452677,31.08370353
3.47347418,-1.987020131,33.66675949,37.86656553
3.222357197,-1.989668699,37.27062372,16.9380315
3.668475848,-0.00658549,46.98391211,55.35185664
4.014755824,1.516143058,26.44564615,83.3500709
3.638766815,-1.987759747,29.44066448,51.64036013
4.189317093,0.080164484,26.77058235,99.04562619
3.534186298,-1.987193632,32.10034289,42.92576992
3.89524245,1.513893912,26.28427561,73.39242234
3.642172189,-0.999936677,46.10831584,52.40898394
3.690570169,-0.006856233,37.30762532,57.54202908
3.136656876,-2.010816861,38.61146127,9.779419486
3.168237709,-2.5,37.17596232,12.01980905
3.150092646,-1.990634562,37.82220486,10.91521288
3.749256832,1.517138327,32.18427632,61.22435865
3.191516664,-0.000780236,38.07749146,15.95909781
3.333524397,-2.009089611,35.61039711,26.1864281
3.970742622,1.512166858,26.05919517,79.68548498
3.297364988,-2.013140132,36.5361516,23.16990352
4.197908164,0.068694608,24.55783116,99.72650773
3.672299962,-2.012652145,28.99618989,54.41487515
3.649694672,-0.004496004,45.87541809,53.84385495
3.302443271,-2.5,26.69646126,23.20360595
3.182784383,1.497288578,31.0963069,14.03420108
4.2,0.331071153,25.85121889,99.73514308
3.285078621,-2.5,35.41082436,21.75655176
3.239426565,-2.5,33.62523316,17.95221373
3.434526021,-1.996810502,31.50874358,34.61305336
3.129274549,-2.5,35.88009054,8.772879084
3.458961518,-1.990833756,34.24461919,36.6541262
3.33612182,-1.987209529,35.74601977,26.42038402
3.153487052,-2.5,35.06219472,10.79058769
3.856360202,1.51565639,31.80386476,70.1508251
3.917242729,1.510072184,25.49359956,75.22883633
3.479220339,-1.993953894,31.1663444,38.33986512
4.2,0.372288898,27.47728499,99.70216888
3.964085331,1.512225862,24.83311237,79.11397477
3.455201177,-2.5,25.26082231,35.93343146
3.645188887,-2.013701956,30.33144882,52.15477901
3.202720915,-2.5,31.03152193,14.8934096
3.4805105,-2.011589991,33.74750993,38.43326971
3.130439707,-1.995372813,34.66838587,9.273677301
3.086517115,-2.5,42.05229131,5.107145036
3.492128063,-1.993555344,31.45000602,39.41582765
3.489232335,-1.988888872,33.47985047,39.17825013
4.2,0.043671176,26.6407291,99.96506306
3.362054829,-0.005453669,39.15030527,30.16687279
3.673406447,-2.014579625,30.56353596,54.50554023
3.915417299,1.490943732,26.64732611,75.09201994
3.963799689,1.490687169,24.95818926,79.11990998
3.734871538,1.510266736,27.17646167,60.03108144
3.998043406,1.515761304,25.20170679,81.95767483
3.128583074,-0.001097486,60,9.714378169
3.275316331,-2.010951399,34.93392679,21.33426644
4.196437038,0.034630085,24.01315388,99.57669778
4.184893121,-0.002510011,26.61096596,98.73908545
3.206662736,-2.5,36.03786768,15.22189467
3.899683206,1.487275304,26.45525965,73.78378029
3.923201888,1.512745408,25.00930359,75.72329435
3.919140439,1.514785338,25.50993177,75.38320827
3.687314297,-0.004537312,36.52755141,57.27256154
3.438785712,-2.012669827,33.1206449,34.95534013
3.539069468,-1.993937563,30.58288311,43.32730561
4.19644812,0.037945339,23.3294391,99.50659764
3.388533793,-1.990073206,35.90553891,30.78575753
4.2,0.836439745,28.39188017,99.3308482
3.204308914,-2.5,34.27004407,15.02574284
3.518132878,-1.006594844,47.70047288,41.98744033
3.810311376,-2.006637665,25.02233247,65.92063789
3.739674106,-1.991142542,28.63945672,60.04659478
3.830788279,1.512349669,25.18466,68.02247683
3.777404156,1.514100278,32.04824264,63.57239941
3.17961802,-2.5,32.0890318,12.96816831
3.349941891,-2.012192298,32.59030954,27.55207043
3.550346522,-1.008396076,47.26804932,44.69209083
3.481679833,-1.989201391,33.29893897,38.54862495
3.570930046,-1.006915848,46.97513248,46.42321451
4.2,0.222252007,23.09474766,99.63167316
4.2,0.490581829,27.28841056,99.60753454
3.73622723,-2.014265579,28.89178201,59.74085666
3.657350534,-0.005903744,32.58232177,54.77448815
4.196055598,0.024599271,24.06752299,99.55837272
3.214765067,-0.003407979,54.8599323,17.1513659
3.450412405,-1.987945009,34.32589415,35.94401111
4.199288819,0.143170708,24.52664545,99.77886288
3.171797701,-2.5,31.91013368,12.31647507
3.858812843,1.507801475,24.46838377,70.30833412
3.30359419,0.000744443,32.01232528,25.29892024
3.140112855,-2.5,37.37588009,9.676071221
4.2,0.019961417,24.40152794,99.92418366
3.494390177,-1.990278411,31.97536232,39.60695871
3.719212774,-0.00210545,35.10006736,59.93271348
3.162180551,-2.5,37.44568847,11.51504596
3.946653719,1.491712717,24.17729998,77.61216978
4.2,0.093680293,24.2230244,99.8473582
3.674431725,-0.00497451,35.8343054,56.19866414
3.930777981,1.490103859,24.30911349,76.30366003
3.911911101,1.514634868,28.51079664,74.78088386
3.491837532,-2.009745422,32.23724498,39.37866468
3.83747467,-2.011955517,26.54229005,68.17999138
3.175355101,-2.5,31.74585157,12.61292506
4.2,0.731802923,28.94229642,99.41455766
3.189667294,-1.989183035,51.61684621,13.63341908
3.694021539,-0.005197474,31.51155697,57.83097028
3.829955494,-1.994958964,45.693767,67.28230231
4.2,0.640514953,28.21003107,99.48758804
3.150775265,-2.5,57.39714045,9.694748389
3.599588762,-2.007979663,28.69431346,48.35934642
3.492178664,-2.011907945,33.87818272,39.40536229
3.909928656,1.510165913,25.48725144,74.61925524
3.438219761,-2.008471271,32.59667653,34.91153642
3.826586912,1.489669033,24.82152127,67.6726596
3.12853055,-2.013928305,38.51629818,9.099736521
3.490058051,0.00175173,50.28297994,40.32262057
3.58564452,-2.01252586,31.11481852,47.19368932
3.973402045,1.514514949,25.96703419,79.90522512
3.51844612,-2.009644281,31.99344254,41.59612789
4.2,-0.000917645,24.04608735,99.90387462
3.50781324,-2.014468232,32.88370165,40.70619538
3.748750386,-0.997694292,45.90255623,61.30258229
4.079038028,1.516175995,28.62201034,88.70689484
3.693685863,0.000294877,30.82598737,57.80691936
3.092093194,-2.5,37.99323775,5.674432812
4.2,0.041152784,24.24693682,99.89177145
4.160612473,1.514830788,27.58897152,95.50584146
3.171552885,-2.5,37.33462996,12.29607376
3.217718939,-2.5,36.91723877,16.14324488
3.680261574,-2.5,27.90648102,54.6884645
4.120022313,1.488173587,27.99956683,92.14465386
3.234073524,-2.010708808,37.86407172,17.89755999
3.509554809,-0.999169915,47.03825909,41.31165186
3.931770702,1.488461327,24.00054587,76.35684404
3.520673401,-1.988909789,31.33774087,41.79832225
4.18877579,0.51853292,29.07392204,98.6498228
3.27240227,-2.008922411,34.87956644,21.09305121
3.879275239,1.511500792,26.75955268,72.06373592
3.901904394,-1.008604716,46.46502813,74.02856434
3.091209419,-2.5,41.76574515,5.512497669
3.578572619,-1.006168459,47.00147858,47.0593762
4.2,0.288586028,26.03082715,99.76913118
3.654265994,-0.003143345,44.74189158,54.28255688
3.157022256,-0.005409821,39.66600415,13.08086011
3.330249759,-0.997372379,47.78556565,26.33363706
3.539705553,-2.011254602,31.34302175,43.36645905
3.613162421,-2.012489373,31.0800159,49.4868769
4.196445275,0.054924828,24.06255798,99.56608885
3.564731829,-1.989942153,31.67382095,45.46903204
3.550079515,-1.990649547,31.59695509,44.24743994
4.2,0.041269038,25.97852902,99.96698477
3.579644806,-2.010248229,29.60293757,46.69553527
3.349479478,-1.988674738,37.04844338,27.53235001
3.454812131,-2.01156467,32.16018327,36.29175922
3.591473839,-0.003870601,31.22757239,49.28639008
3.787021665,1.492001008,24.56224178,64.34776209
3.619183735,-2.005767907,28.71214763,49.99403029
3.265096506,-1.997495782,34.94434416,20.49337889
4.014640592,1.510906284,25.98343267,83.34465761
3.560545982,-1.987894359,31.51417297,45.12184968
4.197911987,0.522607626,27.81077549,99.40791277
3.107128303,-2.5,38.33483954,6.927358576
3.518361111,-2.5,26.84143914,41.19675928
3.586470021,-0.004734774,35.13036409,48.86871394
3.341965565,-1.994048842,33.2480562,26.9018913
3.274602764,-2.002715176,33.93279146,21.28139149
3.480083841,-2.012343261,33.49755515,38.39711214
3.838551578,1.490906065,26.21147932,68.68657331
3.38537308,-2.012599744,35.17793168,30.50434353
3.517915764,-2.5,51.66187244,40.57655336
3.229844102,-2.5,57.76746719,16.26530181
3.682194615,-0.004700642,33.44118144,56.84579072
3.686876653,-0.004772217,40.3841674,57.21669496
3.32336151,-2.5,31.28007365,24.94679253
3.315242837,-2.014677192,37.03687391,24.65849464
3.159198949,-0.003572587,38.89362354,13.26372104
3.76754622,-2.009819307,26.49661136,62.35432957
4.2,0.132030725,23.88860875,99.78323629
3.232517113,-1.990303734,37.71914052,17.78418313
3.123974632,-2.5,37.22320456,8.331219323
4.2,0.059572603,24.01034562,99.85337648
3.121309204,-2.5,34.9813747,8.109100307
3.301934289,-2.5,55.34860975,22.39376026
3.902965183,1.51823634,29.29662966,74.03250953
3.685684011,1.51433102,27.79300735,55.92886939
3.908548491,1.516031053,27.14968894,74.49954939
3.504671719,-2.012534446,31.35342354,40.44594905
3.729286583,-0.99738113,46.13705749,59.66912412
3.738625311,-2.011812532,29.73333881,59.94265926
3.969981018,1.492447649,25.86037437,79.63779339
3.620727097,-2.011086067,30.43516439,50.11838923
3.187426363,-2.010398499,38.54999683,14.01054475
3.973953632,1.492054119,25.05961606,79.96915937
3.381150953,-2.013699215,34.60769476,30.15162008
3.953036748,1.514818071,28.90931785,78.20787455
3.228435458,-2.5,36.76175665,17.03628817
4.2,0.384546847,26.00668883,99.69236252
3.120893812,-2.5,45.48352968,7.800307827
4.2,0.139393024,24.58528749,99.84701433
3.709874161,1.491668958,25.66475326,57.96284493
4.2,0.129305398,24.76899829,99.87345551
3.575893138,-2.014851033,30.75663953,46.37921398
3.937397287,1.51561048,26.60769765,76.90395219
4.2,0.176677493,24.70667648,99.82932565
3.694321161,-1.998159521,28.98722421,56.26156912
3.335014936,-0.002114887,32.80064849,27.91621946
3.240518546,-2.5,56.46568344,17.21992796
4.190438473,-0.003387728,23.7297464,99.0734705
3.396612626,-2.009671038,34.44772507,31.44331534
3.671667916,-0.002121932,39.42522086,55.97062881
3.39563702,-2.5,27.94677923,30.96975163
3.173368838,-2.5,35.72936971,12.44740319
3.801017369,-1.995562644,25.69248623,65.15499731
3.223842655,-2.011352845,36.33717451,17.04447229
3.390256702,-2.011303948,35.55344013,30.91234865
3.176691578,-2.5,29.58673831,12.7242982
3.684138878,-0.003609842,42.82830081,56.86727027
3.793975608,-1.990486991,28.37042573,64.57224443
4.182122546,-0.000651842,27.28283316,98.50969073
3.123419229,-0.992614918,48.08441321,9.086623166
3.252256216,-2.011716845,37.41709029,19.41197786
3.242819703,-2.011397725,35.64352036,18.62585707
3.469428128,-2.5,52.78470935,36.47977516
4.13683148,1.512326534,27.49578743,93.52609545
3.119641559,-2.5,25.02143059,7.970129948
4.2,0.036244592,24.32571958,99.90357628
3.74360234,1.513840821,25.52184638,60.75578898
4.2,0.658647549,28.94542701,99.47308196
3.200841014,-2.012518952,37.84145404,15.12673604
3.324887914,0.003323509,31.57143447,27.07133399
4.2,0.435644697,26.85566948,99.65148424
3.234346612,0.000697822,33.93058753,19.52832606
3.399786653,-1.997884683,34.2977962,31.71724666
3.152706641,-2.5,35.55853997,10.72555345
3.680937789,-0.003854898,38.91649619,56.74173181
3.452840132,-0.004824405,31.40088877,37.73281818
3.902678431,1.507421978,26.76430187,74.01726503
3.099959669,-2.5,39.98643628,6.329972427
3.204213676,-2.5,37.29864766,15.01780632
4.199767211,0.200700704,25.18320461,99.82004035
3.655705815,-0.002096241,39.39529877,54.64047426
3.157225776,-2.5,37.26637945,11.10214797
3.435851521,-1.995620245,33.05372694,34.72446385
3.95359383,1.493685669,25.93737541,78.27120393
3.220388981,-2.5,58.50800725,15.44034802
3.666418901,-1.988614436,29.95274183,53.9440169
4.009947091,1.492485501,26.07121027,82.96826919
4.199499392,0.128546825,24.9593266,99.85137789
3.268840983,-2.012580734,36.73877217,20.7933507
3.706157722,-2.00696645,28.50666499,57.24090371
3.744485126,-2.5,45.24812579,59.77802084
3.159769402,-2.5,33.56518786,11.31411684
4.189354571,0.077914689,26.28239098,99.05054917
3.462485664,-2.009703364,32.38641861,36.9327093
3.392394947,-2.014364824,35.83950511,31.0880871
3.298744262,-2.010373332,36.37331666,23.28705651
3.925003509,1.496848821,27.96903459,75.88614669
3.936016746,0.001183527,38.46382785,78.0004487
3.852522956,1.512117729,24.48053999,69.78193945
3.802372367,-1.989721855,28.23096518,65.27258641
3.867024875,1.496682249,26.36422656,71.05472712
3.576643715,-1.006815809,46.99297666,46.89854142
3.209403486,-0.000718347,32.61017842,17.4497158
3.935023897,1.513405178,29.84062762,76.70793393
3.92928861,1.489302669,24.9702322,76.24629859
3.607161482,-1.99455119,28.48324668,49.00114923
3.133686544,-1.99595644,35.15604038,9.543780213
3.607285379,-2.011931849,31.28244616,48.99756945
4.2,0.774830521,28.1712625,99.38013558
3.673120611,-0.002565768,29.99267417,56.09133162
3.22292544,-1.007138431,48.63284402,17.33976704
3.168153796,-2.011538288,37.23737056,12.40358573
3.446806795,-1.994503408,30.74317762,35.63829683
3.386075955,-2.012810466,36.1153758,30.56274785
3.926951115,1.491605772,25.7387766,76.05264163
3.84803004,-1.99384159,25.75923757,69.07409674
3.628917028,-1.990233523,30.29617538,50.81756548
3.112067878,-2.5,38.33202803,7.338989836
3.383497676,-2.5,28.00358513,29.95813965
3.135879333,-2.5,35.48970537,9.32327773
3.097325902,-1.996983285,35.2565575,6.512905184
3.374163206,-2.5,53.86437222,28.48704853
4.2,0.925377183,28.37097992,99.25969825
3.75676507,-2.01001847,27.87429381,61.45574104
3.710115262,-0.000502112,36.19408407,59.17587014
3.451270037,-1.989958487,34.26560818,36.0138696
3.937682601,1.508500649,25.51774901,76.93341619
3.395439133,-2.5,53.4904642,30.27873788
3.97041857,-0.996791925,45.71125167,79.78521803
3.091351501,-0.998432345,47.57717825,6.435020262
4.068184511,1.51062768,27.11826329,87.80687377
3.219688973,-2.5,29.66847069,16.30741444
3.155056341,-2.009531366,38.7843868,11.31373662
3.535819785,-1.993222321,28.86763836,43.05707089
3.207042703,-2.5,28.13747314,15.25355862
3.14764319,-2.5,59.44495539,9.331351411
3.670175528,-0.005695222,46.54993333,55.51590784
3.457098784,-2.007851668,32.4048023,36.48528402
3.958730901,1.509185951,25.54387699,78.68689299
3.184686788,-2.012504751,38.08598503,13.78056186
4.1996283,0.192217789,24.09051879,99.72430266
3.91463506,1.510181374,26.68157356,75.01144324
3.964429231,1.491021662,26.55106583,79.17628522
3.623697347,1.51063127,25.7267105,50.76627387
3.443129348,-1.993377104,31.74586385,35.33274399
3.275223127,-0.001791786,29.81312544,22.93382717
4.19762096,0.054890306,24.32760243,99.6905947
4.2,0.069926762,24.20961026,99.86501962
3.690498159,-0.004464261,34.43525478,57.53794182
4.047889988,1.493120527,28.4581075,86.12966928
3.298418352,-0.004485098,27.14518381,24.86460793
3.719521802,1.51302899,26.06119552,58.74972699
3.471547033,-2.009443008,31.45625564,37.68803165
3.131446596,-0.002452938,39.09902349,10.95192065
4.197209653,0.042478293,24.20407935,99.6538964
3.656451413,-1.997253736,29.22821199,53.10648146
4.110058786,1.511757567,27.24744302,91.29549278
3.908624022,1.511972819,25.27906187,74.50909027
4.2,0.916033891,29.08189591,99.26717289
3.695688535,-0.006000226,29.41608428,57.96924441
4.2,0.043298568,23.6685062,99.83221177
3.406052989,-2.007367968,32.47481319,32.23185468
4.196278995,0.032737315,24.30227586,99.59395402
3.738268333,-1.988883863,28.95599867,59.931254
3.574664001,-2.5,30.806939,45.88866673
4.017743417,1.513309465,25.93951974,83.60130385
3.318164209,-1.99343361,24.96816514,24.91575371
3.427018318,-1.990010236,34.95646911,33.99285161
3.965559978,1.508049912,26.46025685,79.25689155
3.733699539,-2.5,27.3610009,59.14162826
3.589161791,-1.990112073,48.30568377,47.08944211
3.183021883,-2.006624668,35.36714664,13.64652383
3.102950751,-2.5,39.98359465,6.579229236
4.2,0.093536725,24.59864655,99.88503528
3.202949037,-2.010817415,38.12852653,15.30376578
3.968250671,1.516544923,26.26065633,79.47431998
3.250446597,-1.988751406,36.30691276,19.27954858
3.105063703,-2.5,41.74604555,6.668006285
3.910289038,-2.011340459,25.21351479,74.24834746
3.467141564,-2.008261236,31.47301631,37.32185469
4.2,0.282680473,25.49613008,99.77385562
3.964317538,1.514383221,27.80265275,79.14828823
3.203490862,-2.5,35.79327721,14.95757183
3.341416517,-0.001240791,29.2783292,28.45038381
3.899438,1.513294228,26.65831578,73.74253125
3.540311642,-1.997505633,29.28377618,43.42796565
